SUBJECT,LOCATION,TIME,Value,INDICATOR,MEASURE,FREQUENCY
COAST,TLS,2016,8377.319214,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CHL,2018,13658,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MDG,2017,6728.070658,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ETH,2013,18223.36368,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ETH,2014,19606.22869,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CAF,2021,7927.982227,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SLB,2012,8416.526714,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SWE,2015,7220.91,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ECU,2017,15389.55253,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,HND,2013,8560.996312,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PAN,2018,13795.74404,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LBR,2017,7797.582701,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,JAM,2014,8971.585863,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BLR,2020,29142,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ECU,2019,14587.99164,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DEU,2013,148326.666,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MDG,2021,6457.112454,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TLS,2021,8357.059968,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DEU,2015,151459.416,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ARG,2013,124830.5109,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BTN,2017,8532.989218,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRA,2020,662955.6527,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ISL,2019,36,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TON,2011,8405.069978,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,HUN,2014,15444.3,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CHN,2013,4870500,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,JAM,2018,8979.195989,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,URY,2018,11274.6049,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DOM,2015,17774.88708,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CRI,2020,12527.85879,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PER,2012,52783.70228,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,HUN,2016,16333.95561,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,OMN,2015,22289.4798,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CAN,2017,173499.1859,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BLZ,2015,8455.474345,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BFA,2020,7834.747274,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,JAM,2020,8975.208731,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SWZ,2012,8574.225443,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,FIN,2011,3966,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MOZ,2019,6730.127016,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TJK,2018,8608.154979,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CUB,2012,17046.43138,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ARG,2019,149936.7981,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PER,2015,63769.99507,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRB,2014,8645.784418,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,HUN,2019,15925.7774,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BEL,2015,74120.03193,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CHN,2018,5192700,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BGD,2012,76744.64722,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ALB,2012,974.4,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DJI,2011,8283.098891,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MDV,2019,8440.698208,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TGO,2013,7854.101898,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GTM,2015,12190.63005,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MDV,2020,8442.735697,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MRT,2012,8193.623784,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MAR,2012,23485.52652,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NIC,2015,8088.303426,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MDV,2021,8470.300658,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PER,2019,68895.69657,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GNB,2020,8228.020701,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DJI,2014,8286.513883,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ARM,2013,813,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,KWT,2021,14376.43499,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TON,2021,8409.47173,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PAK,2012,125866.9655,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PRY,2015,8618.282164,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AZE,2012,5062,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRB,2021,8653.430803,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GNQ,2011,9171.462877,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,IDN,2015,379541.4757,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,JOR,2018,8201.749402,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BEL,2021,7399.651969,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ARM,2015,729.3,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DJI,2017,8294.726755,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GNQ,2012,9192.937592,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BWA,2020,9656.81788,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BOL,2015,8426.286098,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CPV,2012,8380.163104,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TKM,2017,11446.48035,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SYR,2012,10333.64206,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LKA,2012,22660.31766,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MEX,2015,180076.7552,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRN,2013,4232.256735,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MRT,2019,8103.069042,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NLD,2011,25450.4185,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CMR,2017,9587.838332,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GNQ,2015,9263.930225,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MRT,2020,8083.093075,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GBR,2011,41600,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BIH,2020,1457.4,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,UZB,2012,11529.91171,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GNQ,2016,9196.254458,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SGP,2014,34946.89218,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SYR,2015,13041.34707,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LKA,2015,27204.79568,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DNK,2012,6723.39041,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AUS,2011,113357,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CHL,2012,32176.29689,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BGR,2014,9641.4,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MEX,2020,190443.3887,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PHL,2018,107235.0695,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRN,2018,4210.15871,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BGR,2015,11061.3,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AFG,2018,7820.788009,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GIN,2012,7843.57774,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PHL,2020,117588.2605,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MKD,2011,2838.3,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BLR,2014,30438.15,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GIN,2013,7830.877019,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,HTI,2016,7413.68666,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,JPN,2017,180934,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AUS,2014,105404,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GRC,2011,6233.4,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PNG,2011,8908.229852,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BGR,2018,9480,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MUS,2016,8999.806718,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LKA,2021,32288.73276,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,JPN,2018,179089,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BTN,2011,8483.557392,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,KHM,2017,9774.22618,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,FJI,2021,8427.862967,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,IND,2016,1381573.531,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AUS,2017,107829.77,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DNK,2019,10598.57506,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PNG,2013,8995.43208,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRA,2016,668773.8771,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AUS,2018,201131.3906,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LSO,2013,8358.348261,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,COL,2017,113749.3294,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CHL,2020,9009.877284,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,FRA,2012,62946.50656,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,COL,2018,115726.5027,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,IND,2019,1913002.598,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ARG,2011,116348.5737,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BHR,2012,9978.662548,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MKD,2018,3285,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LSO,2015,8356.830346,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GRC,2017,8632.8,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PAN,2020,14366.62825,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GRC,2018,8906.1,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,HND,2015,8601.492517,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,IND,2021,2113139.002,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TCD,2016,8330.652829,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,FRA,2016,58752.85026,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DOM,2013,15997.28963,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MKD,2021,3553.951002,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AUT,2012,13594.84029,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LBR,2021,7590.024702,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BLZ,2014,8453.612965,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,FRA,2017,61974.76298,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MWI,2014,8312.047199,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,IRL,2013,4032.214116,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MDV,2014,8434.520653,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SWZ,2011,8564.896645,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AUT,2014,14266.34272,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ABW,2011,9508.082929,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,IRL,2014,4222.714116,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LSO,2020,8342.13288,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MWI,2016,8320.57589,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BHR,2018,11323.02428,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CHN,2016,5807500,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GNB,2015,8253.67194,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ZAF,2016,133886.4494,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,RWA,2015,8505.207932,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MLI,2014,7384.214699,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,FRA,2021,63557.53286,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ABW,2014,12602.91445,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BHR,2021,11426.56132,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MLI,2016,7278.58879,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DOM,2019,21565.67758,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GAB,2011,8935.712706,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NPL,2011,8497.519915,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NCL,2017,4255.188914,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SEN,2015,7662.973971,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DOM,2020,22529.518,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,IRL,2018,4744.327948,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PER,2018,67606.77241,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BIH,2012,1038,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GAB,2014,9043.828491,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BIH,2013,1194.6,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,IRL,2020,4639.001254,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,RWA,2020,8666.841103,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SRB,2012,1707.9,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NIC,2017,8050.131052,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DZA,2012,54586.56587,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AZE,2011,5186,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GTM,2018,13127.00274,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BEL,2020,68761.85446,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BIH,2015,1407.3,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LTU,2018,18191.85,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NPL,2016,8689.471107,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,KEN,2015,10641.86512,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SWZ,2020,8611.097692,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DZA,2014,61416.66835,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SAU,2012,154166.4827,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GTM,2021,13662.69405,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,JOR,2019,8192.056709,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,IRQ,2013,29666.05096,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GHA,2016,12294.18879,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BIH,2017,1623.03,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SRB,2016,2421.75,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AFG,2011,7886.067159,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GAB,2019,9091.616231,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LTU,2021,21716.4,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PRI,2012,20943.06886,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GUY,2012,8473.851388,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LUX,2011,3781.651077,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CPV,2014,8385.026055,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,IRQ,2016,36969.57245,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CAF,2012,8028.187842,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TKM,2020,13197.97345,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CMR,2018,10340.98375,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,THA,2012,133179.3371,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DNK,2011,6772.14041,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CPV,2016,8388.406846,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LUX,2013,3279.012562,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,DZA,2020,71346.1319,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MLT,2017,8768.100166,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,THA,2013,138871.3312,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NZL,2013,7951.776208,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AFG,2016,7932.255089,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MYS,2020,124908.7042,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CAF,2015,8025.885279,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MLT,2018,8784.342354,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BEN,2018,7639.703401,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,COL,2011,91604.70537,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CAF,2016,8021.746346,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AZE,2021,3093,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ECU,2012,15245.96908,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,KHM,2013,9505.70536,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRN,2020,4208.724141,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CPV,2021,8401.052986,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AFG,2019,7762.691723,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BLR,2015,28678.35,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CAF,2018,8007.638229,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PRI,2019,21301.86288,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BLR,2016,28808.7,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NZL,2017,8999.524244,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LUX,2019,3357.521258,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AFG,2021,7545.896453,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MMR,2011,11262.00261,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,STP,2016,8361.337858,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AGO,2011,15653.23492,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NAM,2015,8804.035293,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MMR,2012,11600.39095,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,HND,2011,8518.857462,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LUX,2021,4592.424218,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,KHM,2018,9846.364251,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GBR,2020,23700,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CRI,2014,11294.7174,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BTN,2014,8510.179924,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ISL,2016,23,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CRI,2015,11659.91368,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CAN,2012,217106.8636,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GBR,2021,471084.0661,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SDN,2016,9840.049104,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AGO,2014,23562.19416,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,HND,2014,8581.496522,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MMR,2016,13009.33169,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BHR,2013,10352.93912,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GEO,2012,991.95,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BFA,2016,7954.968996,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,AGO,2016,26426.29545,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BLZ,2011,8447.968045,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PRT,2015,10614.45,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CRI,2018,12169.87192,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,HND,2016,8602.732854,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NAM,2021,8730.652347,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,KWT,2012,7239.312299,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TON,2012,8405.74117,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BDI,2021,8135.558631,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CRI,2019,12346.92579,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,HND,2018,8603.651225,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MMR,2019,14157.56954,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,RWA,2013,8459.235999,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,URY,2019,11379.25856,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BEL,2011,13546.65,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CRI,2021,12473.0538,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LVA,2017,9207.45,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CAN,2018,172752.1169,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,HND,2020,8602.742858,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MNE,2011,71.4,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PRT,2020,8029.114395,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,HND,2021,8785.735004,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MNE,2012,44.7,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GEO,2018,493.62,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TJK,2019,8639.470467,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,OMN,2018,21550.38942,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,TJK,2020,8670.242233,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CUB,2013,17680.73693,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ESP,2016,47488,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SUR,2017,8535.267252,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SUR,2018,8530.1242,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SEN,2014,7678.821152,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRB,2017,8651.115665,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ISR,2016,36328.13209,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BLZ,2019,8448.909563,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MNE,2014,64.8,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ESP,2018,50293,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BEL,2017,67062.20984,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BLZ,2021,8452.774181,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CHE,2013,10598.26987,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SUR,2020,8519.812046,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MAR,2013,22798.9987,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ABW,2018,12603.04617,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CUB,2017,19101.75758,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SUR,2021,8523.518201,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,NCL,2020,4346.415718,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LTU,2017,16412.7,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PAK,2013,132657.6608,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CUB,2018,19177.1086,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LBN,2012,13150.28804,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MAR,2015,18016.9272,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SVN,2012,1595.7,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BOL,2013,8353.435351,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MNE,2019,8599.496443,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CUB,2020,19332.20748,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ISR,2021,43672.91017,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ALB,2019,1063.85,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CHE,2018,10696.66749,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CUB,2021,20164.15124,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,LBN,2014,15221.19372,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,USA,2021,2156947.578,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ITA,2012,50287,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BEN,2012,7756.099492,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,CHE,2019,10523.68591,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,SGP,2012,28985.73098,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,GHA,2018,13912.71311,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BEN,2014,7717.29303,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,HRV,2021,209,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,ITA,2013,49112,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,BRN,2015,4214.312178,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,MYS,2018,115079.6033,FREIGHTTRANSP,MLN_TONNEKM,A
COAST,PAK,2018,164155.0407,FREIGHTTRANSP,MLN_TONNEKM,A
